Frame,Timestamp,HMD_x,HMD_y,HMD_z,HMD_rot_x,HMD_rot_y,HMD_rot_z,HandR_x,HandR_y,HandR_z,HandR_rot_x,HandR_rot_y,HandR_rot_z,HandL_x,HandL_y,HandL_z,HandL_rot_x,HandL_rot_y,HandL_rot_z,Velocity_HandR_x,Velocity_HandR_y,Velocity_HandR_z,Velocity_HandL_x,Velocity_HandL_y,Velocity_HandL_z,Distance,Zone,Status
1861,51.2523,5.1188,2.088,6.917,13.595,166.7198,5.2055,-0.4303,1.3304,-1.0012,24.9156,38.1807,211.5939,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4458,0.4073,-0.1011,0.0,0.0,0.0,0.2787,Adjacent,Stop
1862,51.2789,5.1177,2.0879,6.92,13.3983,167.8233,5.0915,-0.4394,1.3439,-1.0029,12.951,45.9157,217.5267,0.0,0.0,-0.055,0.0,0.0,0.0,-0.3416,0.5059,-0.0662,0.0,0.0,0.0,0.2797,Adjacent,Stop
1863,51.3064,5.1167,2.0881,6.923,13.2728,168.3948,5.1406,-0.4648,1.3482,-0.9993,5.5409,50.143,216.4151,0.0,0.0,-0.055,0.0,0.0,0.0,-0.9269,0.156,0.1344,0.0,0.0,0.0,0.2808,Adjacent,Stop
1864,51.3344,5.1165,2.0887,6.9256,13.0806,168.7903,5.4223,-0.4828,1.3584,-0.9976,0.1901,53.0411,216.0097,0.0,0.0,-0.055,0.0,0.0,0.0,-0.642,0.3648,0.0576,0.0,0.0,0.0,0.281,Adjacent,Stop
1865,51.3613,5.1159,2.0894,6.9278,12.7475,169.2654,5.5555,-0.5051,1.3525,-1.0011,1.8199,53.8052,211.0867,0.0,0.0,-0.055,0.0,0.0,0.0,-0.8308,-0.2203,-0.127,0.0,0.0,0.0,0.2816,Adjacent,Stop
1866,51.3906,5.1154,2.0896,6.9298,12.5147,169.6371,6.0153,-0.526,1.344,-1.0049,6.4772,56.7265,206.6981,0.0,0.0,-0.055,0.0,0.0,0.0,-0.71,-0.2876,-0.1304,0.0,0.0,0.0,0.2821,Adjacent,Stop
1867,51.4199,5.1144,2.0895,6.9318,12.6026,170.0045,6.2954,-0.5398,1.3426,-1.0069,8.0448,58.5604,204.4966,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4714,-0.0497,-0.0704,0.0,0.0,0.0,0.283,Adjacent,Stop
1868,51.4494,5.1129,2.0905,6.9335,12.6586,170.6942,6.354,-0.5494,1.3356,-1.0115,11.8457,63.6681,204.2638,0.0,0.0,-0.055,0.0,0.0,0.0,-0.3278,-0.2341,-0.1551,0.0,0.0,0.0,0.2846,Adjacent,Stop
1869,51.4733,5.112,2.0917,6.9352,12.3356,171.0771,6.5065,-0.552,1.3349,-1.0135,13.8661,67.1295,205.6786,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1087,-0.0295,-0.0829,0.0,0.0,0.0,0.2855,Adjacent,Stop
1870,51.4998,5.1113,2.0933,6.9366,11.9481,171.403,6.3897,-0.5577,1.3356,-1.0155,15.7387,71.6297,207.1418,0.0,0.0,-0.055,0.0,0.0,0.0,-0.2156,0.0241,-0.0735,0.0,0.0,0.0,0.2864,Adjacent,Stop
1871,51.5348,5.1105,2.0943,6.938,11.5393,171.8816,6.1751,-0.5598,1.3382,-1.0168,15.6281,73.6283,208.552,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0588,0.0746,-0.038,0.0,0.0,0.0,0.2871,Adjacent,Stop
1872,51.5598,5.1102,2.0956,6.939,11.3236,172.1012,6.0082,-0.5605,1.3411,-1.0173,14.6851,74.8929,211.0815,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0262,0.1159,-0.0215,0.0,0.0,0.0,0.2876,Adjacent,Stop
1873,51.588,5.1094,2.0966,6.9396,11.1263,172.1402,6.1989,-0.5606,1.345,-1.0171,14.1796,75.7673,214.4251,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0033,0.138,0.0066,0.0,0.0,0.0,0.2884,Adjacent,Stop
1874,51.6142,5.1086,2.0973,6.94,10.974,172.475,6.1067,-0.5596,1.3478,-1.0169,15.795,74.6765,216.566,0.0,0.0,-0.055,0.0,0.0,0.0,0.0357,0.1063,0.0071,0.0,0.0,0.0,0.2892,Adjacent,Stop
1875,51.6414,5.1082,2.0982,6.9397,10.9134,172.7714,6.2399,-0.5576,1.3483,-1.0157,18.4481,71.722,216.3947,0.0,0.0,-0.055,0.0,0.0,0.0,0.0755,0.0184,0.0442,0.0,0.0,0.0,0.2897,Adjacent,Stop
1876,51.6685,5.1078,2.099,6.9386,10.7341,172.8934,6.3332,-0.5562,1.349,-1.0147,20.4442,70.0264,216.5493,0.0,0.0,-0.055,0.0,0.0,0.0,0.0518,0.0275,0.0398,0.0,0.0,0.0,0.2901,Adjacent,Stop
1877,51.6951,5.107,2.1,6.9368,10.5093,173.1255,6.4095,-0.5536,1.3469,-1.0122,21.2392,68.3493,210.4768,0.0,0.0,-0.055,0.0,0.0,0.0,0.0955,-0.0779,0.0934,0.0,0.0,0.0,0.2911,Adjacent,Stop
1878,51.7228,5.1061,2.1001,6.9344,10.2874,172.9191,6.772,-0.5498,1.3384,-1.0073,20.2375,67.4702,202.2893,0.0,0.0,-0.055,0.0,0.0,0.0,0.1375,-0.3058,0.1744,0.0,0.0,0.0,0.292,Adjacent,Stop
1879,51.7552,5.1046,2.0996,6.9318,10.3982,172.6303,6.736,-0.5484,1.3248,-1.0027,19.8759,68.0688,192.9641,0.0,0.0,-0.055,0.0,0.0,0.0,0.0422,-0.4231,0.1426,0.0,0.0,0.0,0.2934,Adjacent,Stop
1880,51.7827,5.1026,2.0992,6.9281,10.5799,172.4512,6.3492,-0.5505,1.3117,-0.9985,19.6356,68.2696,187.5392,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0744,-0.4752,0.1529,0.0,0.0,0.0,0.2954,Adjacent,Stop
1881,51.8091,5.1007,2.0977,6.9244,10.858,172.0211,6.2582,-0.5521,1.3017,-0.9952,19.6251,68.2408,183.8744,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0607,-0.3794,0.1264,0.0,0.0,0.0,0.2972,Adjacent,Stop
1882,51.8342,5.098,2.0961,6.9204,11.3919,171.5777,6.2074,-0.5568,1.2937,-0.9936,19.3265,68.4627,181.4202,-0.3299,1.069,-0.601,316.3991,165.2156,235.4108,-0.1874,-0.3172,0.063,-13.1273,42.5381,-21.725,0.2998,Adjacent,Stop
1883,51.8654,5.0947,2.0944,6.9161,11.9661,171.4335,6.2231,-0.5624,1.2869,-0.9937,18.7428,68.7388,179.2352,-0.3299,1.0643,-0.6013,314.9499,162.4421,233.7267,-0.1789,-0.2169,-0.0036,0.0007,-0.1495,-0.0118,0.303,Adjacent,Stop
1884,51.8914,5.0911,2.0926,6.9119,12.4828,171.4583,6.1382,-0.5663,1.2828,-0.9952,18.9596,68.7702,180.077,-0.3302,1.0602,-0.6009,314.985,160.0732,234.6991,-0.1519,-0.1597,-0.0553,-0.0123,-0.1605,0.0153,0.3065,Adjacent,Stop
1885,51.921,5.087,2.0907,6.9075,12.8763,171.5334,6.0775,-0.5698,1.2779,-0.9975,19.3549,68.7531,180.0661,-0.3321,1.057,-0.5994,314.8482,158.5736,236.4327,-0.1178,-0.1632,-0.08,-0.065,-0.1076,0.0516,0.3105,Adjacent,Stop
1886,51.9496,5.083,2.0887,6.9035,13.2533,171.4649,6.3458,-0.5724,1.2748,-0.9994,19.6632,68.4155,180.0052,-0.3341,1.0552,-0.5983,315.6113,161.6916,233.472,-0.0895,-0.1115,-0.067,-0.0702,-0.0603,0.0371,0.3145,Adjacent,Stop
1887,51.9768,5.0779,2.0864,6.8997,13.6228,171.3138,6.2034,-0.575,1.271,-1.0009,20.0491,67.9721,179.4008,-0.3359,1.0536,-0.5974,315.8043,162.333,232.4668,-0.0963,-0.1388,-0.0524,-0.0645,-0.0621,0.0343,0.3195,Adjacent,Stop
1888,52.0024,5.0734,2.0852,6.8957,14.0311,171.2333,5.9397,-0.577,1.2684,-1.002,20.2385,67.1922,178.8945,-0.3375,1.0528,-0.5969,315.5866,161.9344,235.4961,-0.0766,-0.1025,-0.0457,-0.0645,-0.0302,0.0214,0.324,Adjacent,Stop
1889,52.0308,5.0685,2.0838,6.8919,14.2002,170.9855,6.0265,-0.5788,1.2662,-1.0028,20.1956,66.771,178.2614,-0.3402,1.0509,-0.5962,315.0841,159.5005,235.1984,-0.0643,-0.0774,-0.0276,-0.0948,-0.0676,0.0239,0.3288,Near,Stop
1890,52.0581,5.0636,2.0834,6.8882,14.6437,170.7236,6.2467,-0.5797,1.2652,-1.0035,19.58,65.9909,178.3427,-0.3428,1.0495,-0.595,316.1722,159.0966,234.7769,-0.032,-0.0347,-0.0249,-0.095,-0.0494,0.0439,0.3338,Near,Stop
1891,52.0888,5.059,2.0833,6.8841,15.389,170.7394,5.7108,-0.5799,1.2649,-1.0042,18.2683,65.1496,178.9195,-0.3447,1.048,-0.5945,317.3509,159.1096,233.4928,-0.0094,-0.0103,-0.0216,-0.0606,-0.0491,0.0163,0.3383,Near,Stop
1892,52.1158,5.0554,2.0837,6.8797,15.8113,170.8884,5.1439,-0.58,1.2648,-1.0048,16.6727,63.943,178.897,-0.3463,1.047,-0.5942,316.5346,156.5417,237.5695,-0.0029,-0.0019,-0.0239,-0.0592,-0.0368,0.012,0.3419,Near,Stop
1893,52.1421,5.0521,2.0791,6.8769,15.3921,170.9087,5.0662,-0.5802,1.2646,-1.0055,15.5774,63.0482,178.6637,-0.3478,1.046,-0.5938,316.3798,155.2501,239.1625,-0.0079,-0.0106,-0.0256,-0.0597,-0.0395,0.0132,0.3452,Near,Stop
1894,52.1688,5.0491,2.0759,6.8746,15.6188,170.7688,5.072,-0.5804,1.2641,-1.0064,14.7373,62.8031,177.9544,-0.3508,1.0449,-0.5944,315.6103,153.1931,240.3751,-0.0054,-0.0179,-0.0344,-0.1122,-0.0404,-0.022,0.3482,Near,Stop
1895,52.1985,5.0469,2.0742,6.8725,16.4515,170.6803,4.9926,-0.5808,1.2629,-1.0071,15.0021,65.032,176.1919,-0.3537,1.0434,-0.5948,315.869,156.0112,235.1286,-0.0156,-0.0389,-0.0241,-0.097,-0.0499,-0.0145,0.3505,Near,Stop
1896,52.2255,5.0451,2.073,6.8712,17.2948,170.9462,5.0543,-0.5815,1.2605,-1.0084,15.5733,66.902,173.2805,-0.3575,1.0417,-0.5956,315.5357,161.9944,229.2151,-0.0253,-0.0887,-0.0471,-0.14,-0.0646,-0.0304,0.3522,Near,Stop
1897,52.2574,5.0438,2.0738,6.8702,17.8372,171.4975,4.8643,-0.5838,1.2566,-1.0104,16.3079,68.1461,172.1171,-0.3595,1.041,-0.5965,314.752,165.146,225.1855,-0.0723,-0.1248,-0.0644,-0.0615,-0.0204,-0.0252,0.3535,Near,Stop
1898,52.2829,5.0427,2.0739,6.8704,18.2757,171.9751,4.9964,-0.5865,1.2538,-1.0126,17.0896,68.4882,176.474,-0.3604,1.0399,-0.5971,313.1025,164.6337,225.4933,-0.106,-0.1064,-0.0852,-0.0355,-0.0432,-0.024,0.3546,Near,Stop
1899,52.3087,5.0421,2.0742,6.8717,18.9428,172.4997,5.1749,-0.5888,1.2515,-1.0144,17.3542,68.8832,177.6551,-0.3613,1.0388,-0.5976,312.2188,164.8945,224.896,-0.0894,-0.0924,-0.0707,-0.0377,-0.0419,-0.0213,0.3553,Near,Stop
1900,52.3359,5.0425,2.075,6.8725,19.1054,172.9615,5.0792,-0.5921,1.2489,-1.0165,17.7302,69.0595,178.2577,-0.3617,1.0379,-0.5987,311.4179,168.582,221.4633,-0.121,-0.0928,-0.0775,-0.0146,-0.0355,-0.0384,0.3548,Near,Stop
1901,52.3627,5.0442,2.076,6.8733,18.6828,173.2828,4.7425,-0.5947,1.2478,-1.0173,16.995,69.4621,178.8026,-0.3619,1.0377,-0.5993,310.5065,167.5119,221.6505,-0.0946,-0.0433,-0.0273,-0.0061,-0.0066,-0.0257,0.3531,Near,Stop
1902,52.3927,5.0465,2.0757,6.8744,18.2933,173.6342,4.5142,-0.5962,1.2479,-1.0172,16.9939,69.2116,178.6738,-0.3616,1.0375,-0.5997,309.4099,165.6436,222.9312,-0.0522,0.0031,0.0011,0.0103,-0.0067,-0.0109,0.3508,Near,Stop
1903,52.4225,5.0496,2.0745,6.8758,18.4124,173.9832,4.3343,-0.5977,1.2478,-1.0158,17.3554,69.0869,177.5312,-0.3609,1.037,-0.5997,312.2873,161.5776,224.3335,-0.048,-0.0022,0.0468,0.0216,-0.0166,0.0,0.3477,Near,Stop
1904,52.4507,5.0532,2.0731,6.8774,18.8635,174.3833,4.0306,-0.5992,1.2479,-1.0125,16.2783,67.646,174.5673,-0.3593,1.0373,-0.5998,312.473,167.7404,219.8831,-0.0544,0.0023,0.1189,0.0592,0.0097,-0.0036,0.3441,Near,Stop
1905,52.4755,5.0579,2.0722,6.8793,19.3205,174.8677,3.9855,-0.6009,1.2478,-1.0093,15.2539,66.4772,171.9181,-0.3572,1.0376,-0.5999,312.6646,170.4958,217.4891,-0.0672,-0.003,0.1302,0.083,0.0131,-0.0053,0.3394,Near,Stop
1906,52.5024,5.0634,2.0707,6.8816,19.7109,175.2091,3.9383,-0.6027,1.2451,-1.0039,13.4436,62.3458,169.9976,-0.354,1.038,-0.6,313.0525,170.0643,218.8624,-0.0678,-0.1003,0.2008,0.118,0.0154,-0.0045,0.3339,Near,Stop
1907,52.5319,5.192,2.0693,4.3412,20.1186,90.3759,3.8755,-0.604,1.2395,-0.9975,13.3103,60.0417,168.4713,-0.3492,1.0388,-0.5997,314.0301,169.7565,221.3873,-0.0441,-0.1892,0.2143,0.164,0.0256,0.0094,1.8322,Far,Move
1908,52.557,5.1895,2.0686,4.3473,20.5483,90.9416,3.8897,-0.6027,1.2332,-0.9909,15.4762,60.0295,170.5213,-0.3442,1.0401,-0.5984,314.0224,171.653,222.461,0.0528,-0.2518,0.2636,0.2003,0.052,0.0525,1.8265,Far,Stop
1909,52.5884,5.1868,2.0689,4.354,21.0151,91.5866,3.9081,-0.5985,1.2275,-0.9838,14.6575,59.9309,173.0091,-0.3386,1.0416,-0.5969,313.866,175.1028,221.6422,0.1332,-0.1808,0.2263,0.1765,0.0485,0.0476,1.8201,Far,Stop
1910,52.6153,5.1839,2.0692,4.3613,21.5253,92.0492,4.156,-0.5959,1.2235,-0.9788,14.3197,59.5048,173.7814,-0.3341,1.0428,-0.5957,313.9198,177.224,221.2093,0.0952,-0.149,0.1854,0.167,0.0452,0.044,1.8132,Far,Stop
1911,52.6418,5.1813,2.069,4.3688,21.4968,92.1431,4.2305,-0.5896,1.2185,-0.9736,14.5184,60.9554,174.9491,-0.329,1.0428,-0.5934,313.4957,176.4444,224.3098,0.2398,-0.1902,0.1961,0.1951,0.0011,0.0869,1.806,Far,Stop
1912,52.6685,5.1789,2.0686,4.3763,21.1713,92.0828,4.2811,-0.5815,1.215,-0.9684,16.192,62.7436,178.0569,-0.3222,1.0421,-0.5894,313.7958,174.1084,228.4231,0.3021,-0.1284,0.1979,0.2543,-0.0296,0.1505,1.7989,Far,Stop
1913,52.6976,5.1764,2.0672,4.3832,21.1115,91.7967,4.3328,-0.5715,1.2123,-0.9618,16.2377,64.2327,178.4163,-0.3169,1.0416,-0.5852,312.7314,172.5986,231.7368,0.3438,-0.0932,0.2262,0.1816,-0.0164,0.1455,1.7923,Far,Stop
1914,52.725,5.1736,2.0663,4.3901,21.448,91.6618,4.2548,-0.5617,1.2106,-0.9558,16.9256,64.3592,178.1256,-0.3119,1.0404,-0.5799,312.7813,171.6484,233.7699,0.3582,-0.0622,0.2174,0.1843,-0.042,0.1926,1.7858,Far,Stop
1915,52.7582,5.1709,2.0657,4.3961,21.8343,91.5915,4.0076,-0.5505,1.2107,-0.9504,16.161,64.4179,178.171,-0.3049,1.0371,-0.5752,312.8021,172.3485,233.8007,0.336,0.0029,0.1642,0.2106,-0.1001,0.1426,1.7802,Far,Stop
1916,52.7844,5.168,2.0654,4.4017,22.2021,91.8742,4.0808,-0.5421,1.21,-0.9457,15.7975,64.535,178.401,-0.2991,1.0347,-0.5713,312.7665,172.7107,234.4995,0.3201,-0.0255,0.1791,0.2203,-0.0909,0.1466,1.7751,Far,Stop
1917,52.8087,5.1655,2.0653,4.4067,22.552,92.4691,4.3119,-0.534,1.211,-0.9431,16.2468,65.3996,178.3026,-0.2936,1.0354,-0.567,314.9166,174.8298,233.6003,0.3338,0.04,0.1046,0.2254,0.0296,0.18,1.7704,Far,Stop
1918,52.8354,5.1633,2.0655,4.4114,22.7663,93.0845,4.587,-0.527,1.2129,-0.9395,15.8874,66.1732,176.8332,-0.2895,1.0356,-0.5619,316.0647,174.808,233.0159,0.2634,0.0713,0.1378,0.1543,0.0059,0.1896,1.766,Far,Stop
1919,52.8651,5.1617,2.065,4.4157,22.9464,94.1472,4.6989,-0.5209,1.2166,-0.9351,16.2355,66.7811,178.3328,-0.2841,1.0361,-0.5569,316.3363,172.2594,235.0909,0.2057,0.1244,0.1456,0.1801,0.0181,0.1681,1.762,Far,Stop
1920,52.8914,5.1598,2.064,4.4197,23.2987,95.0153,4.992,-0.5151,1.2206,-0.9294,16.1073,66.5673,178.5039,-0.2799,1.0375,-0.552,316.9688,173.4496,234.9142,0.2209,0.151,0.2181,0.1623,0.0524,0.1857,1.7583,Far,Stop
1921,52.9214,5.1584,2.0639,4.4235,23.5245,95.9485,5.2887,-0.5116,1.2228,-0.9237,16.3347,66.5836,178.427,-0.2771,1.0391,-0.5502,318.133,173.989,234.237,0.1166,0.0747,0.1883,0.0921,0.0532,0.0621,1.7547,Far,Stop
1922,52.9505,5.1569,2.0635,4.4274,23.7192,96.8702,5.5274,-0.5096,1.2236,-0.917,16.7906,65.0052,180.6529,-0.2743,1.0403,-0.5482,319.0261,174.3759,234.0806,0.0679,0.0258,0.232,0.0961,0.0399,0.0687,1.751,Far,Stop
1923,52.9746,5.1554,2.063,4.4301,24.0785,97.6167,5.6759,-0.5066,1.2244,-0.9106,17.2532,63.7348,182.6984,-0.272,1.0405,-0.5472,321.7264,175.4856,231.8393,0.1236,0.0321,0.2668,0.0972,0.0086,0.0398,0.3267,Near,Stop
1924,53.0035,5.1541,2.0625,4.4317,24.5299,98.939,5.9306,-0.5032,1.2248,-0.8994,22.4463,62.3157,185.8078,-0.2714,1.0409,-0.5467,325.8174,177.0938,230.4989,0.1171,0.0157,0.3862,0.0198,0.0143,0.0159,0.328,Near,Stop
1925,53.0322,5.1532,2.0617,4.4325,24.8959,100.1823,5.8939,-0.4966,1.2269,-0.8819,30.8739,60.7748,190.373,-0.271,1.0413,-0.5466,326.1482,182.1259,226.2957,0.2314,0.073,0.6076,0.0133,0.0131,0.0051,0.329,Near,Stop
1926,53.0581,5.1524,2.0607,4.4317,25.4152,101.5794,5.8319,-0.4925,1.2293,-0.86,43.3725,60.0028,191.048,-0.2701,1.0419,-0.5458,325.9512,181.555,227.8848,0.1595,0.0905,0.8479,0.0372,0.024,0.0295,0.3298,Near,Stop
1927,53.0886,5.1515,2.0592,4.4285,25.9109,104.0669,5.5715,-0.4953,1.2277,-0.8408,55.2445,58.6697,187.9317,-0.2705,1.0428,-0.5455,325.2955,182.3447,227.4595,-0.0919,-0.0506,0.6314,-0.0143,0.03,0.01,0.3306,Near,Stop
1928,53.1173,5.1496,2.0566,4.4232,26.7864,107.2027,5.5054,-0.4982,1.2238,-0.8276,66.7368,54.3985,184.9792,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1031,-0.1347,0.4559,9.4037,-36.254,17.0539,0.3325,Near,Stop
1929,53.1416,5.1473,2.0539,4.4167,27.878,110.8319,5.6665,-0.4991,1.2216,-0.8153,74.397,48.8985,180.4651,0.0,0.0,-0.055,0.0,0.0,0.0,-0.035,-0.0918,0.5106,0.0,0.0,0.0,0.3349,Near,Stop
1930,53.1708,5.1441,2.0507,4.4078,29.1531,115.4605,6.2516,-0.5071,1.2145,-0.8083,88.3491,6.0212,140.3303,0.0,0.0,-0.055,0.0,0.0,0.0,-0.2753,-0.2438,0.2388,0.0,0.0,0.0,0.338,Near,Stop
1931,53.1977,5.1402,2.0469,4.3982,30.3206,120.5316,7.3742,-0.5121,1.2095,-0.7994,80.1645,237.9769,14.3755,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1838,-0.1854,0.3297,0.0,0.0,0.0,0.3419,Near,Move
1932,53.225,5.1347,2.0429,4.3875,31.5947,126.2672,8.6853,-0.5173,1.2043,-0.7978,67.4834,232.8527,13.7743,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1918,-0.1892,0.0598,0.0,0.0,0.0,0.3474,Near,Move
1933,53.2559,5.1299,2.039,4.3759,32.5171,132.0384,10.2454,-0.5301,1.195,-0.7909,51.2126,230.6999,20.0855,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4133,-0.3033,0.2239,0.0,0.0,0.0,0.3522,Near,Move
1934,53.2818,5.1261,2.0353,4.3643,33.144,137.3461,11.7634,-0.5428,1.1749,-0.7837,38.3088,228.6071,25.1719,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4901,-0.7748,0.2788,0.0,0.0,0.0,0.3561,Near,Move
1935,53.3104,5.1208,2.0307,4.3528,33.8481,141.9389,13.4187,-0.5493,1.1562,-0.7726,29.7029,227.9011,27.8651,0.0,0.0,-0.055,0.0,0.0,0.0,-0.2284,-0.6545,0.3857,0.0,0.0,0.0,0.3613,Near,Move
1936,53.3366,5.1152,2.0253,4.3422,34.9982,146.4755,15.3904,-0.5552,1.1423,-0.7629,13.7372,225.6819,32.7828,0.0,0.0,-0.055,0.0,0.0,0.0,-0.2264,-0.531,0.3713,0.0,0.0,0.0,0.367,Near,Move
1937,53.3667,5.1102,2.02,4.3317,36.5536,150.6371,17.1668,-0.554,1.1351,-0.7542,7.5579,227.345,34.5649,0.0,0.0,-0.055,0.0,0.0,0.0,0.0408,-0.2396,0.2908,0.0,0.0,0.0,0.372,Near,Move
1938,53.3947,5.1049,2.0152,4.3216,38.0837,154.0633,18.7187,-0.5559,1.1379,-0.7491,7.8466,229.4174,34.2988,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0675,0.1004,0.1794,0.0,0.0,0.0,0.3772,Near,Move
1939,53.4219,5.1001,2.0104,4.3127,39.5803,157.473,19.976,-0.5578,1.138,-0.7445,8.1297,233.1273,33.8953,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0713,0.0018,0.1708,0.0,0.0,0.0,0.382,Near,Move
1940,53.4517,5.0962,2.0071,4.305,41.1458,159.7589,20.6165,-0.571,1.157,-0.7408,21.399,244.4314,33.2836,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4413,0.6389,0.1249,0.0,0.0,0.0,0.386,Near,Stop
1941,53.4773,5.0943,2.005,4.2972,42.0825,161.0774,20.5828,-0.5824,1.1692,-0.7351,32.8767,256.0862,35.4784,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4436,0.4752,0.22,0.0,0.0,0.0,0.3878,Near,Stop
1942,53.5018,5.093,2.0031,4.2905,42.6903,161.1147,19.3836,-0.5884,1.1675,-0.7319,31.4827,256.9375,37.295,0.0,0.0,-0.055,0.0,0.0,0.0,-0.2472,-0.0683,0.1328,0.0,0.0,0.0,0.3892,Near,Stop
1943,53.5329,5.0926,2.002,4.2849,43.228,160.7429,18.7704,-0.5945,1.1666,-0.7276,31.8432,258.9653,38.6392,0.0,0.0,-0.055,0.0,0.0,0.0,-0.195,-0.0289,0.1358,0.0,0.0,0.0,0.3895,Near,Stop
1944,53.5577,5.094,2.0024,4.2797,43.2533,159.8394,18.0892,-0.5967,1.1652,-0.7216,29.2242,259.0569,35.9317,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0919,-0.0586,0.2417,0.0,0.0,0.0,0.3882,Near,Stop
1945,53.588,5.0961,2.0027,4.2758,43.3368,158.5818,16.9412,-0.5969,1.166,-0.7149,28.9772,262.1551,34.1942,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0044,0.0267,0.2228,0.0,0.0,0.0,0.386,Near,Stop
1946,53.6154,5.0995,2.0032,4.2726,43.2466,156.4748,15.8093,-0.5981,1.1682,-0.7093,28.8878,266.3281,34.5662,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0448,0.0834,0.2043,0.0,0.0,0.0,0.3826,Near,Stop
1947,53.6412,5.105,2.0047,4.2708,42.9568,152.7625,14.2785,-0.5988,1.1699,-0.7085,28.1774,269.5293,35.2349,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0281,0.0653,0.0313,0.0,0.0,0.0,0.3772,Near,Stop
1948,53.6701,5.1112,2.0061,4.2697,42.5211,148.5025,12.6885,-0.6001,1.1714,-0.7069,27.9978,272.7045,35.6851,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0428,0.0509,0.0537,0.0,0.0,0.0,0.3709,Near,Stop
1949,53.6982,5.1183,2.0083,4.2696,42.027,144.2561,11.2334,-0.6011,1.1729,-0.7084,26.5986,272.5531,35.5074,0.0,0.0,-0.055,0.0,0.0,0.0,-0.037,0.0549,-0.0511,0.0,0.0,0.0,0.3638,Near,Stop
1950,53.727,5.1271,2.0106,4.2717,41.3995,138.4619,9.1882,-0.6045,1.1749,-0.7118,25.6961,271.2267,33.7397,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1191,0.0665,-0.1203,0.0,0.0,0.0,0.355,Near,Stop
1951,53.7565,5.1363,2.014,4.2752,40.6077,132.1077,6.8318,-0.6089,1.1765,-0.7203,28.7782,272.4478,30.8086,-0.23,1.0831,-0.7633,328.7257,244.2673,238.3814,-0.147,0.0547,-0.2858,-7.7861,36.6652,-23.9793,0.3458,Near,Move
1952,53.7833,5.1457,2.0178,4.2802,39.5057,124.7791,4.0917,-0.6135,1.1764,-0.7315,29.6904,273.7581,27.7724,-0.2067,1.0541,-0.7894,319.6128,251.94,228.8182,-0.1743,-0.0034,-0.4203,0.8706,-1.0835,-0.9743,0.3364,Near,Move
1953,53.8093,5.1542,2.0222,4.2849,38.4222,118.7648,2.0846,-0.6182,1.1735,-0.7465,29.9605,272.6378,21.8036,-0.2101,1.0501,-0.7995,318.0195,251.204,226.8825,-0.1794,-0.1112,-0.5786,-0.1306,-0.154,-0.3887,0.3279,Near,Move
1954,53.8353,5.1633,2.0269,4.2906,37.2609,112.8311,0.872,-0.6222,1.1716,-0.7577,30.3715,272.6965,17.8351,-0.2096,1.0454,-0.807,316.1268,252.2813,224.369,-0.1552,-0.0723,-0.4273,0.0164,-0.1793,-0.2869,0.3189,Adjacent,Move
1955,53.8639,5.1709,2.0307,4.2971,35.8959,107.197,359.7187,-0.6251,1.1707,-0.7718,32.6854,266.0692,8.5538,-0.2137,1.0531,-0.8096,315.9652,254.4747,220.7744,-0.1006,-0.0327,-0.4935,-0.1424,0.2683,-0.0919,0.3113,Adjacent,Move
1956,53.8922,5.1773,2.0341,4.3032,34.8534,102.5683,359.0977,-0.6275,1.1712,-0.7861,36.4594,258.5533,356.7272,-0.2193,1.061,-0.8107,317.5858,254.368,217.6783,-0.0847,0.0178,-0.5056,-0.1968,0.2801,-0.0374,0.3048,Adjacent,Stop
1957,53.9226,5.1826,2.0368,4.3082,33.975,99.2518,359.4507,-0.6266,1.1766,-0.8043,39.487,252.3847,348.5647,-0.2273,1.0687,-0.809,317.9495,249.5752,218.6096,0.0308,0.1779,-0.5987,-0.2624,0.2529,0.0538,0.2995,Adjacent,Stop
1958,53.9517,5.1878,2.039,4.3135,33.0273,96.8049,359.5438,-0.6225,1.1867,-0.8248,42.0522,245.3932,341.0512,-0.2323,1.0745,-0.8021,318.2032,245.7491,219.6764,0.1412,0.3467,-0.7027,-0.1737,0.2001,0.2369,0.2943,Adjacent,Stop
